"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
1012,6,9,1978,6,"DS","M","46","32","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1014,6,9,1978,6,"DS","F","50","73","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1047,7,7,1978,6,"DS","F","50","85","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1155,8,5,1978,6,"DS","F","50","100","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1172,8,5,1978,6,"DS","F","49","98","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1274,9,4,1978,6,"DS","F","51","106","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1278,9,4,1978,6,"DS","F","49","114","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1367,10,8,1978,6,"DS","F","52","110","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1376,10,8,1978,6,"DS","F","48","102","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1447,11,5,1978,6,"DS","F","50","111","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1459,11,5,1978,6,"DS","F","47","105","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1521,12,3,1978,6,"DS","F","52","113","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1527,12,3,1978,6,"DS","F","50","111","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1582,1,29,1979,6,"DS","F","","125","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1655,2,25,1979,6,"DS","F","50","119","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1893,7,4,1979,6,"DS","F","50","95","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1955,7,26,1979,6,"DS","F","48","59","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
2004,8,23,1979,6,"DS","F","49","81","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
2469,2,25,1980,6,"DS","M","52","126","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
2520,2,25,1980,6,"DS","M","53","143","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
2624,3,9,1980,6,"DS","F","","67","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
2806,3,22,1980,6,"DS","M","","138","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
2869,4,18,1980,6,"DS","M","","141","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
2982,5,18,1980,6,"DS","M","52","138","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3094,6,23,1980,6,"DS","M","52","135","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3469,11,9,1980,6,"DS","F","50","124","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3471,11,9,1980,6,"DS","F","50","111","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3472,11,9,1980,6,"DS","F","47","104","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3522,11,9,1980,6,"DS","F","50","111","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3570,12,15,1980,6,"DS","M","53","149","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3577,12,15,1980,6,"DS","F","48","120","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3752,1,12,1981,6,"DS","M","50","127","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3754,1,12,1981,6,"DS","M","48","132","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3755,1,12,1981,6,"DS","M","53","123","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3788,1,12,1981,6,"DS","F","48","135","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3882,2,1,1981,6,"DS","F","51","133","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3959,3,9,1981,6,"DS","M","49","131","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3969,3,9,1981,6,"DS","F","50","129","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3984,3,9,1981,6,"DS","M","52","136","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4012,3,9,1981,6,"DS","F","48","126","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4200,4,6,1981,6,"DS","M","","125","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4204,4,6,1981,6,"DS","M","","126","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4222,4,6,1981,6,"DS","M","","133","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4249,4,6,1981,6,"DS","F","","133","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4258,4,6,1981,6,"DS","M","","126","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4263,4,6,1981,6,"DS","F","","109","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4272,4,6,1981,6,"DS","M","","94","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4278,4,6,1981,6,"DS","M","","122","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4281,4,6,1981,6,"DS","F","","133","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4446,5,4,1981,6,"DS","M","54","146","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4465,5,4,1981,6,"DS","F","50","123","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4506,6,4,1981,6,"DS","F","46","64","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4511,6,4,1981,6,"DS","M","53","143","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4522,6,4,1981,6,"DS","F","50","121","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4665,7,8,1981,6,"DS","F","47","123","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4668,7,8,1981,6,"DS","M","49","95","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4670,7,8,1981,6,"DS","F","50","90","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4702,7,30,1981,6,"DS","F","48","128","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4703,7,30,1981,6,"DS","M","52","101","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4706,7,30,1981,6,"DS","F","","","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4796,8,31,1981,6,"DS","M","52","119","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4802,8,31,1981,6,"DS","M","49","123","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4839,9,30,1981,6,"DS","F","49","145","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5029,11,23,1981,6,"DS","F","49","141","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5056,11,23,1981,6,"DS","M","50","129","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5062,11,23,1981,6,"DS","M","51","","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5170,1,1,1982,6,"DS","F","49","124","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5296,1,25,1982,6,"DS","F","50","126","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5413,2,23,1982,6,"DS","F","49","133","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5428,2,23,1982,6,"DS","M","51","107","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5432,2,23,1982,6,"DS","M","47","76","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5605,3,30,1982,6,"DS","F","49","160","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5629,3,30,1982,6,"DS","M","51","129","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5635,3,30,1982,6,"DS","M","51","101","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5776,4,29,1982,6,"DS","M","51","90","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5788,4,29,1982,6,"DS","M","50","90","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5800,4,29,1982,6,"DS","M","48","82","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5809,4,29,1982,6,"DS","F","49","125","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5931,5,22,1982,6,"DS","F","49","127","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5948,5,22,1982,6,"DS","F","50","75","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5950,5,22,1982,6,"DS","M","49","84","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6000,6,28,1982,6,"DS","F","","125","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6027,6,28,1982,6,"DS","M","","95","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6149,7,25,1982,6,"DS","F","","83","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6189,7,25,1982,6,"DS","F","","103","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6208,7,25,1982,6,"DS","F","","","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6375,8,15,1982,6,"DS","F","52","112","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6385,8,15,1982,6,"DS","F","47","125","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6395,8,15,1982,6,"DS","M","54","110","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6529,9,18,1982,6,"DS","F","50","131","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6561,9,18,1982,6,"DS","M","52","117","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6796,10,24,1982,6,"DS","F","51","111","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6886,10,24,1982,6,"DS","M","54","129","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
8369,9,11,1983,6,"DS","F","48","79","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
8385,9,11,1983,6,"DS","M","54","144","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
8541,10,16,1983,6,"DS","M","54","142","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
8630,11,13,1983,6,"DS","M","54","138","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
8799,12,9,1983,6,"DS","M","54","135","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
8900,2,5,1984,6,"DS","M","53","135","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
10167,4,20,1985,6,"DS","M","50","128","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
10198,4,20,1985,6,"DS","M","48","134","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
11240,3,8,1986,6,"DS","M","51","130","Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4313,4,6,1981,6,"PP","F","","14","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
4937,10,25,1981,6,"PP","M","23","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
5651,3,30,1982,6,"PP","M","24","20","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
5967,5,22,1982,6,"PP","F","22","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
7762,4,17,1983,6,"PP","F","21","12","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
7910,5,15,1983,6,"PP","F","21","19","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
8252,8,16,1983,6,"PP","F","22","12","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
8404,9,11,1983,6,"PP","F","22","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
9351,7,4,1984,6,"PP","F","22","15","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
9550,9,29,1984,6,"PP","M","21","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
9623,10,20,1984,6,"PP","M","20","12","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
10176,4,20,1985,6,"PP","F","21","16","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
10736,9,21,1985,6,"PP","F","22","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
11673,7,3,1986,6,"PP","F","21","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
11810,9,6,1986,6,"PP","F","22","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
11827,9,6,1986,6,"PP","F","21","20","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
13040,7,25,1987,6,"PP","F","","13","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
13239,8,25,1987,6,"PP","F","21","15","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
13392,9,26,1987,6,"PP","F","21","15","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14585,6,11,1988,6,"PP","M","22","22","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14666,7,14,1988,6,"PP","F","18","21","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14677,7,14,1988,6,"PP","F","22","21","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14689,7,14,1988,6,"PP","M","23","23","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14751,8,9,1988,6,"PP","M","20","11","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14770,8,9,1988,6,"PP","F","21","22","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14773,8,9,1988,6,"PP","F","20","10","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14788,8,9,1988,6,"PP","F","20","11","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14853,9,11,1988,6,"PP","M","25","28","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14866,9,11,1988,6,"PP","F","22","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14872,9,11,1988,6,"PP","M","23","15","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
14969,10,8,1988,6,"PP","F","22","16","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
15906,4,1,1989,6,"PP","F","21","16","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16044,5,11,1989,6,"PP","M","24","22","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16046,5,11,1989,6,"PP","F","23","19","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16048,5,11,1989,6,"PP","M","22","19","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16328,7,29,1989,6,"PP","F","22","19","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16332,7,29,1989,6,"PP","M","19","10","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16417,9,3,1989,6,"PP","M","22","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16447,9,3,1989,6,"PP","F","22","18","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16541,10,8,1989,6,"PP","F","23","18","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16548,10,8,1989,6,"PP","M","22","14","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16649,11,4,1989,6,"PP","M","22","15","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
16735,12,4,1989,6,"PP","M","22","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
17433,4,26,1990,6,"PP","M","22","18","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
17434,4,26,1990,6,"PP","F","21","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
17553,5,25,1990,6,"PP","M","20","19","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
17672,7,21,1990,6,"PP","M","22","20","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
17684,7,21,1990,6,"PP","F","21","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
17744,8,16,1990,6,"PP","F","21","18","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
17758,8,16,1990,6,"PP","M","22","20","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
17822,9,22,1990,6,"PP","F","","18","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
17835,9,22,1990,6,"PP","F","","16","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18585,4,20,1991,6,"PP","F","","16","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18690,5,14,1991,6,"PP","M","22","16","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18862,7,13,1991,6,"PP","F","20","19","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18865,7,13,1991,6,"PP","F","22","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18894,7,13,1991,6,"PP","F","20","19","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18963,8,8,1991,6,"PP","F","11","9","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18984,8,8,1991,6,"PP","F","22","15","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18986,8,8,1991,6,"PP","F","16","16","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19081,9,11,1991,6,"PP","F","21","16","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19083,9,11,1991,6,"PP","F","21","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19149,10,11,1991,6,"PP","F","21","15","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19151,10,11,1991,6,"PP","M","20","14","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19327,11,15,1991,6,"PP","M","19","15","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19484,12,8,1991,6,"PP","M","21","15","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19758,3,7,1992,6,"PP","M","21","14","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19905,4,5,1992,6,"PP","M","22","19","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19934,4,5,1992,6,"PP","M","22","18","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19975,5,3,1992,6,"PP","M","19","20","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19983,5,3,1992,6,"PP","F","21","21","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19987,5,3,1992,6,"PP","M","22","19","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20052,5,31,1992,6,"PP","F","20","18","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20313,8,30,1992,6,"PP","M","21","12","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20316,8,30,1992,6,"PP","M","20","13","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20374,9,27,1992,6,"PP","M","16","18","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20403,9,27,1992,6,"PP","F","14","16","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20407,9,27,1992,6,"PP","","","","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20415,9,27,1992,6,"PP","F","22","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20503,10,19,1992,6,"PP","F","21","16","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20739,3,18,1993,6,"PP","M","21","21","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20889,5,23,1993,6,"PP","M","22","","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20891,5,23,1993,6,"PP","","","","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20934,6,19,1993,6,"PP","M","20","10","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20957,6,19,1993,6,"PP","F","21","21","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
21007,7,15,1993,6,"PP","M","21","17","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
21024,7,15,1993,6,"PP","F","21","19","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
21069,8,20,1993,6,"PP","M","22","11","Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
